,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
224,224,0.6257163461538461,2024-01-24 19:43:17.577424,2024-01-24 19:43:25.476630,0 days 00:00:07.899206,True,absolute_error,0.00511853937752918,32,0.3330124641089688,19,0.04888097871368688,13,7,RandomForest,86,False,False,COMPLETE,"[0.7596153846153846, 0.5777777777777777, 0.5034722222222222, 0.662]","[0.     0.     0.     0.     0.     0.     0.125  0.     0.0625 0.
 0.     0.     0.     0.     0.     0.     0.25   0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.125  0.     0.0625 0.
 0.     0.     0.     0.     0.     0.     0.3125 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.0625 0.     0.     0.
 0.     0.     0.     0.    ]"
209,209,0.6207163461538461,2024-01-24 19:41:11.751757,2024-01-24 19:41:19.397256,0 days 00:00:07.645499,True,absolute_error,0.0038438071057379807,12,0.31872617282175286,18,0.05018098216198581,13,9,RandomForest,86,False,False,COMPLETE,"[0.7596153846153846, 0.5777777777777777, 0.5034722222222222, 0.642]","[0.         0.         0.         0.         0.         0.
 0.125      0.         0.08333333 0.         0.         0.
 0.         0.         0.         0.         0.25       0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.125      0.         0.08333333 0.
 0.         0.         0.         0.         0.         0.
 0.25       0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.08333333 0.         0.         0.         0.         0.        ]"
210,210,0.6178482905982906,2024-01-24 19:41:19.416702,2024-01-24 19:41:27.535170,0 days 00:00:08.118468,True,absolute_error,0.004520833181193592,36,0.2896351522584695,17,0.05033278665631658,13,10,RandomForest,85,False,False,COMPLETE,"[0.7596153846153846, 0.5777777777777777, 0.5, 0.634]","[0.    0.    0.    0.    0.    0.    0.125 0.    0.125 0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.125 0.    0.125 0.    0.    0.    0.    0.    0.    0.
 0.25  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]"
282,282,0.6130502136752136,2024-01-24 19:51:23.157395,2024-01-24 19:51:29.327325,0 days 00:00:06.169930,True,absolute_error,0.005874188291102847,32,0.29745409219569696,100,0.05419884419858829,13,19,RandomForest,82,False,False,COMPLETE,"[0.7644230769230769, 0.5777777777777777, 0.5, 0.61]","[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.125 0.    0.25  0.    0.    0.    0.    0.    0.    0.
 0.125 0.    0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]"
222,222,0.6110502136752136,2024-01-24 19:43:02.566101,2024-01-24 19:43:08.574062,0 days 00:00:06.007961,True,absolute_error,0.004945614436425371,31,0.30345841898237536,18,0.05139284452606801,13,8,RandomForest,81,False,False,COMPLETE,"[0.7644230769230769, 0.5177777777777778, 0.5, 0.662]","[0.         0.         0.         0.         0.         0.
 0.08333333 0.         0.0625     0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.08333333 0.         0.0625     0.
 0.         0.         0.         0.         0.         0.
 0.27083333 0.         0.         0.125      0.         0.
 0.         0.         0.         0.         0.0625     0.
 0.         0.         0.         0.         0.         0.        ]"
230,230,0.6107719017094018,2024-01-24 19:44:07.392819,2024-01-24 19:44:15.787274,0 days 00:00:08.394455,True,absolute_error,0.004118667858854979,33,0.3110735821255362,19,0.050120265896066725,13,6,RandomForest,97,False,False,COMPLETE,"[0.7596153846153846, 0.52, 0.5034722222222222, 0.6599999999999999]","[0.         0.         0.         0.         0.         0.
 0.08333333 0.         0.125      0.         0.         0.
 0.         0.         0.         0.         0.25       0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.08333333 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.45833333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
234,234,0.6070496794871795,2024-01-24 19:44:43.303194,2024-01-24 19:44:51.956691,0 days 00:00:08.653497,True,absolute_error,0.004098399153861415,35,0.34539120699716575,18,0.050424779116096136,12,8,RandomForest,86,False,False,COMPLETE,"[0.7596153846153846, 0.5311111111111111, 0.5034722222222222, 0.634]","[0.    0.    0.    0.    0.    0.    0.05  0.    0.125 0.    0.    0.
 0.    0.    0.    0.125 0.125 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.05  0.05  0.125 0.    0.    0.    0.    0.    0.    0.
 0.3   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.05  0.
 0.    0.    0.    0.    0.    0.   ]"
188,188,0.6058440170940171,2024-01-24 19:39:07.761896,2024-01-24 19:39:12.230441,0 days 00:00:04.468545,True,absolute_error,0.06156165385585751,42,0.5459168733289038,28,0.054094764962980504,16,12,RandomForest,72,False,False,COMPLETE,"[0.7211538461538463, 0.5622222222222222, 0.5, 0.64]","[0.         0.         0.         0.         0.         0.
 0.0625     0.0625     0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.25       0.
 0.         0.         0.         0.         0.         0.
 0.20833333 0.         0.         0.         0.         0.
 0.         0.         0.         0.16666667 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
104,104,0.605318376068376,2024-01-24 19:32:34.452476,2024-01-24 19:32:39.367224,0 days 00:00:04.914748,True,absolute_error,0.08027382292180336,9,0.5687877287766839,25,0.04930233056133209,16,12,RandomForest,88,False,False,COMPLETE,"[0.7403846153846154, 0.4688888888888889, 0.5, 0.712]","[0.         0.         0.         0.         0.         0.
 0.04166667 0.04166667 0.         0.         0.         0.
 0.0625     0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04166667 0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.1875     0.         0.         0.         0.         0.
 0.         0.         0.         0.16666667 0.125      0.
 0.         0.         0.         0.         0.         0.        ]"
133,133,0.6050662393162394,2024-01-24 19:34:50.238836,2024-01-24 19:34:55.703016,0 days 00:00:05.464180,True,absolute_error,0.09886955873537716,44,0.42429818557583704,27,0.049950331933331246,17,14,RandomForest,98,False,False,COMPLETE,"[0.7211538461538463, 0.49111111111111105, 0.5, 0.708]","[0.         0.         0.         0.         0.         0.
 0.03571429 0.03571429 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.         0.         0.         0.         0.08333333 0.
 0.27380952 0.         0.         0.         0.         0.
 0.         0.         0.         0.16666667 0.07142857 0.
 0.         0.         0.         0.         0.         0.        ]"
