,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
133,133,0.5896609177859178,2024-01-24 19:09:37.984039,2024-01-24 19:09:42.435472,0 days 00:00:04.451433,False,absolute_error,0.09169778713289149,11,0.9282425817124934,69,0.032045855306462666,20,2,RandomForest,182,False,False,COMPLETE,"[0.6617063492063492, 0.483974358974359, 0.6979166666666667, 0.5150462962962963]","[0.         0.00580894 0.         0.         0.01534274 0.
 0.         0.         0.         0.1067751  0.13825536 0.
 0.         0.         0.         0.         0.         0.09307661
 0.         0.         0.         0.12231517 0.         0.
 0.         0.         0.23626374 0.         0.         0.
 0.         0.         0.         0.         0.         0.00758591
 0.02213117 0.01089556 0.         0.0007493  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.24080041 0.        ]"
1,1,0.5872300442612943,2024-01-24 18:57:01.996046,2024-01-24 18:57:07.312868,0 days 00:00:05.316822,True,absolute_error,0.059742552321650384,47,0.8336839115839731,22,0.06948674323400843,10,8,RandomForest,113,False,False,COMPLETE,"[0.6706349206349207, 0.43696581196581197, 0.7239583333333334, 0.5173611111111112]","[0.00714286 0.05183983 0.01190476 0.         0.04556277 0.02564935
 0.00714286 0.         0.         0.05362554 0.01491524 0.
 0.00714286 0.         0.02895022 0.         0.         0.0232684
 0.         0.         0.02619048 0.04080087 0.         0.
 0.         0.00714286 0.02380952 0.01282468 0.04080087 0.01282468
 0.         0.02083333 0.00568182 0.02083333 0.01136364 0.01704545
 0.05367965 0.1900974  0.00714286 0.00835316 0.01428571 0.04166667
 0.00346953 0.         0.         0.00568182 0.00568182 0.01282468
 0.03830537 0.         0.00714286 0.         0.08154762 0.01282468]"
156,156,0.5815558862433863,2024-01-24 19:11:27.707234,2024-01-24 19:11:31.928853,0 days 00:00:04.221619,False,absolute_error,0.07001847834234314,8,0.9390703063642297,14,0.040562836993017076,20,20,RandomForest,182,False,False,COMPLETE,"[0.6815476190476191, 0.5, 0.6875, 0.4571759259259259]","[0.         0.         0.         0.         0.00617709 0.
 0.         0.         0.         0.1067751  0.138242   0.
 0.         0.         0.         0.         0.         0.09252723
 0.         0.         0.         0.13086226 0.         0.
 0.         0.         0.23756906 0.         0.         0.
 0.         0.         0.         0.         0.         0.00750314
 0.01999012 0.01035401 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
112,112,0.5815558862433863,2024-01-24 19:08:03.938115,2024-01-24 19:08:08.174614,0 days 00:00:04.236499,False,absolute_error,0.07405450542684475,12,0.9305896380879005,13,0.03938323217154306,20,3,RandomForest,182,False,False,COMPLETE,"[0.6815476190476191, 0.5, 0.6875, 0.4571759259259259]","[0.         0.         0.         0.         0.00617709 0.
 0.         0.         0.         0.1067751  0.138242   0.
 0.         0.         0.         0.         0.         0.09252723
 0.         0.         0.         0.13086226 0.         0.
 0.         0.         0.23756906 0.         0.         0.
 0.         0.         0.         0.         0.         0.00750314
 0.01999012 0.01035401 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
129,129,0.5812220187220187,2024-01-24 19:09:23.211860,2024-01-24 19:09:27.374312,0 days 00:00:04.162452,False,absolute_error,0.09252975931148744,10,0.9406574980828868,63,0.037399419494840436,19,3,RandomForest,169,False,False,COMPLETE,"[0.6676587301587302, 0.47435897435897434, 0.6493055555555556, 0.5335648148148149]","[0.         0.12302836 0.         0.10737529 0.12086844 0.
 0.         0.         0.         0.00073102 0.13935669 0.
 0.         0.         0.         0.         0.         0.09289183
 0.         0.         0.         0.00074827 0.         0.
 0.         0.         0.01331361 0.         0.         0.
 0.         0.         0.         0.         0.         0.00682376
 0.15316578 0.01022397 0.         0.00070375 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.23076923 0.        ]"
271,271,0.5810153388278388,2024-01-24 19:21:22.778042,2024-01-24 19:21:27.190429,0 days 00:00:04.412387,False,absolute_error,0.08599414460773516,9,0.9400694726908562,19,0.024220409113704294,20,4,RandomForest,176,False,False,COMPLETE,"[0.5823412698412699, 0.516025641025641, 0.7222222222222222, 0.5034722222222222]","[0.         0.00526959 0.         0.         0.01365268 0.
 0.         0.         0.         0.10822583 0.10623012 0.
 0.00440208 0.         0.         0.         0.         0.05720937
 0.         0.00034256 0.         0.12106404 0.         0.
 0.         0.         0.23579545 0.         0.06509556 0.
 0.         0.         0.         0.         0.         0.00651709
 0.02579195 0.01117482 0.         0.000774   0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.23845487 0.        ]"
223,223,0.5808945105820107,2024-01-24 19:17:15.011170,2024-01-24 19:17:19.126344,0 days 00:00:04.115174,False,absolute_error,0.08039269522950197,12,0.929582189422427,79,0.03804197450457096,20,2,RandomForest,183,False,False,COMPLETE,"[0.6557539682539683, 0.5, 0.6979166666666667, 0.46990740740740744]","[0.         0.00577868 0.         0.         0.00614043 0.
 0.         0.         0.         0.10624969 0.13775098 0.
 0.         0.         0.         0.         0.         0.09312334
 0.         0.         0.         0.13145523 0.         0.
 0.         0.         0.23763736 0.         0.         0.
 0.         0.         0.         0.         0.         0.00753689
 0.01410474 0.01022268 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
273,273,0.5797959274521775,2024-01-24 19:21:33.474775,2024-01-24 19:21:39.360811,0 days 00:00:05.886036,False,absolute_error,0.023183781192206283,12,0.9303414045202155,20,0.023191795753530416,20,4,RandomForest,175,False,False,COMPLETE,"[0.5942460317460317, 0.516025641025641, 0.720486111111111, 0.48842592592592593]","[0.         0.00615775 0.         0.         0.01286389 0.
 0.         0.         0.0046402  0.10269516 0.10594034 0.
 0.00443358 0.         0.         0.         0.         0.05729595
 0.         0.00034538 0.         0.12686528 0.         0.
 0.         0.         0.23571429 0.         0.06515901 0.
 0.         0.         0.         0.         0.         0.00655297
 0.02092865 0.01058989 0.         0.00142857 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.2383891  0.        ]"
224,224,0.578290343915344,2024-01-24 19:17:19.145832,2024-01-24 19:17:23.446975,0 days 00:00:04.301143,False,absolute_error,0.08147471817339517,11,0.9355379937454025,69,0.03848937639030733,20,19,RandomForest,185,False,False,COMPLETE,"[0.6557539682539683, 0.5, 0.6875, 0.46990740740740744]","[0.         0.         0.         0.         0.00607342 0.
 0.         0.         0.         0.10643168 0.13828048 0.
 0.         0.         0.         0.         0.         0.0928006
 0.         0.         0.         0.13140616 0.         0.
 0.         0.         0.23777174 0.         0.         0.
 0.         0.         0.         0.         0.         0.00737286
 0.01966835 0.01019471 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
139,139,0.5764747405372406,2024-01-24 19:10:07.804621,2024-01-24 19:10:12.605063,0 days 00:00:04.800442,False,absolute_error,0.06886240163787044,12,0.9340266115824204,67,0.028991634425376046,20,2,RandomForest,183,False,False,COMPLETE,"[0.5962301587301587, 0.483974358974359, 0.7222222222222222, 0.5034722222222222]","[0.         0.00573473 0.         0.         0.01523526 0.
 0.         0.         0.         0.10677308 0.10674096 0.
 0.0041389  0.         0.         0.         0.         0.05763038
 0.         0.         0.         0.12071055 0.         0.
 0.         0.         0.2363388  0.         0.06404461 0.
 0.         0.         0.         0.         0.         0.00696603
 0.02265544 0.01141486 0.         0.0007448  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.24087161 0.        ]"
