,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
241,241,0.6875253369818587,2024-02-17 18:43:58.390060,2024-02-17 18:44:08.142073,0 days 00:00:09.752013,True,absolute_error,0.0078456105243838,11,0.010281424141801663,83,0.043974049376626086,14,16,RandomForest,194,False,False,COMPLETE,"[0.8333333333333334, 0.6195652173913043, 0.6101398601398601, 0.687062937062937]","[0.125  0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0625 0.
 0.     0.     0.     0.     0.     0.     0.75   0.     0.     0.
 0.     0.     0.     0.0625 0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.    ]"
144,144,0.6875253369818587,2024-02-17 18:28:03.729574,2024-02-17 18:28:12.238335,0 days 00:00:08.508761,True,absolute_error,0.043150845381537746,12,0.01066565001491769,86,0.04395540242449652,14,14,RandomForest,195,False,False,COMPLETE,"[0.8333333333333334, 0.6195652173913043, 0.6101398601398601, 0.687062937062937]","[0.125  0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0625 0.
 0.     0.     0.     0.     0.     0.     0.75   0.     0.     0.
 0.     0.     0.     0.0625 0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.    ]"
212,212,0.6875253369818587,2024-02-17 18:37:31.525299,2024-02-17 18:37:40.194741,0 days 00:00:08.669442,True,absolute_error,0.027129988073202573,13,0.029078178185421053,20,0.04389636605589638,14,16,RandomForest,197,False,False,COMPLETE,"[0.8333333333333334, 0.6195652173913043, 0.6101398601398601, 0.687062937062937]","[0.125  0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0625 0.
 0.     0.     0.     0.     0.     0.     0.75   0.     0.     0.
 0.     0.     0.     0.0625 0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.    ]"
242,242,0.679221141177663,2024-02-17 18:44:08.161829,2024-02-17 18:44:17.863971,0 days 00:00:09.702142,True,absolute_error,0.010075244660395966,11,0.0290800228308235,83,0.04212696257447776,14,16,RandomForest,192,False,False,COMPLETE,"[0.8333333333333334, 0.6195652173913043, 0.576923076923077, 0.687062937062937]","[0.125      0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04166667 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04166667 0.
 0.         0.         0.         0.         0.         0.
 0.70833333 0.         0.         0.         0.04166667 0.
 0.         0.04166667 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
184,184,0.679221141177663,2024-02-17 18:33:32.246897,2024-02-17 18:33:41.007452,0 days 00:00:08.760555,True,absolute_error,0.03166811348306209,13,0.03599217973784172,33,0.04222927327052768,14,16,RandomForest,200,False,False,COMPLETE,"[0.8333333333333334, 0.6195652173913043, 0.576923076923077, 0.687062937062937]","[0.125      0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04166667 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04166667 0.
 0.         0.         0.         0.         0.         0.
 0.70833333 0.         0.         0.         0.04166667 0.
 0.         0.04166667 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
199,199,0.6778065611340506,2024-02-17 18:35:39.848161,2024-02-17 18:35:48.635897,0 days 00:00:08.787736,True,absolute_error,0.02835052934744391,16,0.03013348220789224,29,0.04175584904229389,14,16,RandomForest,200,False,False,COMPLETE,"[0.8521505376344086, 0.6195652173913043, 0.5524475524475525, 0.687062937062937]","[0.10714286 0.         0.         0.         0.03571429 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.03571429 0.
 0.         0.         0.         0.         0.         0.
 0.         0.03571429 0.         0.         0.03571429 0.
 0.         0.         0.         0.         0.         0.
 0.67857143 0.         0.         0.         0.03571429 0.
 0.         0.03571429 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
182,182,0.6731022600587818,2024-02-17 18:33:15.268088,2024-02-17 18:33:23.811374,0 days 00:00:08.543286,True,absolute_error,0.046676749100919464,13,0.010885913824314378,86,0.04309918558398491,14,16,RandomForest,194,False,False,COMPLETE,"[0.8333333333333334, 0.6195652173913043, 0.5524475524475525, 0.687062937062937]","[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.05  0.    0.    0.    0.    0.    0.    0.
 0.725 0.    0.    0.    0.05  0.    0.    0.05  0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]"
226,226,0.6731022600587818,2024-02-17 18:40:24.019173,2024-02-17 18:40:33.790719,0 days 00:00:09.771546,True,absolute_error,0.009927147086553454,12,0.0330164181384808,32,0.04294435215601344,14,15,RandomForest,197,False,False,COMPLETE,"[0.8333333333333334, 0.6195652173913043, 0.5524475524475525, 0.687062937062937]","[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.05  0.    0.    0.    0.    0.    0.    0.
 0.725 0.    0.    0.    0.05  0.    0.    0.05  0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]"
151,151,0.6731022600587818,2024-02-17 18:29:03.209817,2024-02-17 18:29:11.801521,0 days 00:00:08.591704,True,absolute_error,0.04632858859079075,12,0.0181778232900666,86,0.04380399976452955,14,15,RandomForest,194,False,False,COMPLETE,"[0.8333333333333334, 0.6195652173913043, 0.5524475524475525, 0.687062937062937]","[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.05  0.    0.    0.    0.    0.    0.    0.
 0.725 0.    0.    0.    0.05  0.    0.    0.05  0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]"
173,173,0.6731022600587818,2024-02-17 18:32:01.095601,2024-02-17 18:32:09.753005,0 days 00:00:08.657404,True,absolute_error,0.04536228046652788,11,0.010891990969454507,85,0.04358311236127891,14,14,RandomForest,200,False,False,COMPLETE,"[0.8333333333333334, 0.6195652173913043, 0.5524475524475525, 0.687062937062937]","[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.05  0.    0.    0.    0.    0.    0.    0.
 0.725 0.    0.    0.    0.05  0.    0.    0.05  0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]"
