,auc,Model
350,0.47897125494567944,Shuffled
351,0.5068782911275171,Shuffled
352,0.4916790355419557,Shuffled
353,0.5835516425868593,Shuffled
354,0.4216822474603877,Shuffled
355,0.5404633520074695,Shuffled
356,0.5757007865145652,Shuffled
357,0.5691962695242495,Shuffled
358,0.6101423685533593,Shuffled
359,0.506304802558235,Shuffled
360,0.5254239217356729,Shuffled
361,0.42228144552815605,Shuffled
362,0.581920923632611,Shuffled
363,0.5011537948512739,Shuffled
364,0.45358090385276917,Shuffled
365,0.4798299319727891,Shuffled
366,0.485274653451124,Shuffled
367,0.45136466165413536,Shuffled
368,0.4406347862535583,Shuffled
369,0.6071679039914335,Shuffled
370,0.535221341523973,Shuffled
371,0.5303703990368077,Shuffled
372,0.5623452802173501,Shuffled
373,0.4887119496921576,Shuffled
374,0.45276650812880453,Shuffled
375,0.40681282687423037,Shuffled
376,0.4339977486036367,Shuffled
377,0.5155050287658923,Shuffled
378,0.5221761363636364,Shuffled
379,0.42028478752966575,Shuffled
380,0.47035122119023054,Shuffled
381,0.4803070175438596,Shuffled
382,0.5891359728349903,Shuffled
383,0.5259629342965256,Shuffled
384,0.4682551704892483,Shuffled
385,0.5466245367764331,Shuffled
386,0.42868124628247123,Shuffled
387,0.4864313725490196,Shuffled
388,0.42317412850307584,Shuffled
389,0.46718740452873586,Shuffled
390,0.4748111689651937,Shuffled
391,0.50001389748882,Shuffled
392,0.5634695369989486,Shuffled
393,0.3790608164079029,Shuffled
394,0.47342282527045904,Shuffled
395,0.5773439789409973,Shuffled
396,0.446671293517407,Shuffled
397,0.6392270241429905,Shuffled
398,0.6080262391410851,Shuffled
399,0.5273425464770195,Shuffled
400,0.3566165145631311,Shuffled
401,0.6034138355923253,Shuffled
402,0.5564419996068602,Shuffled
403,0.5078164774681803,Shuffled
404,0.5248582057777105,Shuffled
405,0.52199536746897,Shuffled
406,0.45614719834688877,Shuffled
407,0.46455555796113074,Shuffled
408,0.47887348027789206,Shuffled
409,0.5618651264431315,Shuffled
410,0.49986658874075945,Shuffled
411,0.5761379804358094,Shuffled
412,0.5403545668666192,Shuffled
413,0.5602837538524181,Shuffled
414,0.5574543965734442,Shuffled
415,0.5277795871753191,Shuffled
416,0.48420585047907033,Shuffled
417,0.5055255336768495,Shuffled
418,0.49262198212618385,Shuffled
419,0.5301553095802658,Shuffled
420,0.5123929478551328,Shuffled
421,0.48164884374802563,Shuffled
422,0.5294408991666841,Shuffled
423,0.5097599609589879,Shuffled
424,0.4994136996904025,Shuffled
425,0.5490875472996215,Shuffled
426,0.48899321498934506,Shuffled
427,0.47909379277413333,Shuffled
428,0.38181863622642037,Shuffled
429,0.415375483526744,Shuffled
430,0.4149961300309598,Shuffled
431,0.4899775653968682,Shuffled
432,0.5305648570617059,Shuffled
433,0.5460176442812059,Shuffled
434,0.5146435328517371,Shuffled
435,0.538013542483451,Shuffled
436,0.5340571755017796,Shuffled
437,0.4562986569673876,Shuffled
438,0.5110404843755684,Shuffled
439,0.5885111035260786,Shuffled
440,0.5412630256781075,Shuffled
441,0.5157813635751782,Shuffled
442,0.5455294865467163,Shuffled
443,0.4441133190118153,Shuffled
444,0.5099914860681114,Shuffled
445,0.4768078560371517,Shuffled
446,0.49932839802587703,Shuffled
447,0.424363650465707,Shuffled
448,0.5179400707651481,Shuffled
449,0.5463053020251163,Shuffled
450,0.528917500628027,Shuffled
451,0.4525637252951863,Shuffled
452,0.4561255570672496,Shuffled
453,0.42750052613638045,Shuffled
454,0.6517075122282996,Shuffled
455,0.49048140309982413,Shuffled
456,0.5141490196078431,Shuffled
457,0.47018071582700066,Shuffled
458,0.5650140096172248,Shuffled
459,0.5513427006430103,Shuffled
460,0.5686645491529945,Shuffled
461,0.4165287141484428,Shuffled
462,0.4839092920151743,Shuffled
463,0.4724863399414483,Shuffled
464,0.5344595404595405,Shuffled
465,0.49105229460205135,Shuffled
466,0.42887861811391226,Shuffled
467,0.542960393158026,Shuffled
468,0.5158301828890064,Shuffled
469,0.43573433759468705,Shuffled
470,0.5389352819400365,Shuffled
471,0.5474607747582464,Shuffled
472,0.46325903188229045,Shuffled
473,0.5859278645822211,Shuffled
474,0.42371592935419783,Shuffled
475,0.41775682219663013,Shuffled
476,0.5239375689669806,Shuffled
477,0.45215817730601016,Shuffled
478,0.37802774443110576,Shuffled
479,0.49520632016762045,Shuffled
480,0.5903993614989855,Shuffled
481,0.3401276172749802,Shuffled
482,0.5348944452616357,Shuffled
483,0.4708234560880883,Shuffled
484,0.4756451585527953,Shuffled
485,0.4756846569173935,Shuffled
486,0.4989000546237389,Shuffled
487,0.5307407120743034,Shuffled
488,0.5253758084236027,Shuffled
489,0.5643000515995873,Shuffled
490,0.5318845811051693,Shuffled
491,0.42227786509340576,Shuffled
492,0.5675829346092505,Shuffled
493,0.4654729285653655,Shuffled
494,0.5171684524625701,Shuffled
495,0.44134509066784605,Shuffled
496,0.5367265520243185,Shuffled
497,0.5137523415163165,Shuffled
498,0.5467557661636608,Shuffled
499,0.5459228826728827,Shuffled
500,0.49236091901995793,Shuffled
501,0.5131425903694811,Shuffled
502,0.4198641355204823,Shuffled
503,0.4731358880508726,Shuffled
504,0.40796009200488276,Shuffled
505,0.4032715107875509,Shuffled
506,0.5383974673202614,Shuffled
507,0.44656468909073926,Shuffled
508,0.48458476724022936,Shuffled
509,0.3935300763048441,Shuffled
510,0.5492675736961452,Shuffled
511,0.4822444137838202,Shuffled
512,0.5335842346507982,Shuffled
513,0.4707858734645651,Shuffled
514,0.5373624634191333,Shuffled
515,0.49931213450292394,Shuffled
516,0.38914879792072776,Shuffled
517,0.4556811934004917,Shuffled
518,0.5474168424043911,Shuffled
519,0.4159651579930218,Shuffled
520,0.48833882405863827,Shuffled
521,0.5093269020804355,Shuffled
522,0.5132755421008983,Shuffled
523,0.5597883605043048,Shuffled
524,0.4424670899276162,Shuffled
525,0.4173746867167919,Shuffled
526,0.5316403792286145,Shuffled
527,0.4388259278370218,Shuffled
528,0.5571661998132587,Shuffled
529,0.46785013128058245,Shuffled
530,0.4474256807986352,Shuffled
531,0.45447079150639524,Shuffled
532,0.49667515602732326,Shuffled
533,0.5259474066429691,Shuffled
534,0.46054491972227485,Shuffled
535,0.4621252149982801,Shuffled
536,0.47478827647406385,Shuffled
537,0.4764402629534209,Shuffled
538,0.4601419133841735,Shuffled
539,0.5127599026232567,Shuffled
540,0.5337689096617668,Shuffled
541,0.5455031166840966,Shuffled
542,0.48742212854161204,Shuffled
543,0.41889999684084156,Shuffled
544,0.504155572792238,Shuffled
545,0.40741074670574895,Shuffled
546,0.4933209404974111,Shuffled
547,0.4743122582366279,Shuffled
548,0.513296485260771,Shuffled
549,0.5315981331803977,Shuffled
550,0.39670746548050106,Shuffled
551,0.4931199690402476,Shuffled
552,0.6269341639952871,Shuffled
553,0.48172138037562473,Shuffled
554,0.5695408426528505,Shuffled
555,0.46397085949004113,Shuffled
556,0.5220144066288029,Shuffled
557,0.5287950000747821,Shuffled
558,0.45398864809081535,Shuffled
559,0.6076191643705536,Shuffled
560,0.648234474491551,Shuffled
561,0.4970676602986385,Shuffled
562,0.3669611856438482,Shuffled
563,0.54531303091412,Shuffled
564,0.5261067106268345,Shuffled
565,0.49465497778058587,Shuffled
566,0.5786599567363178,Shuffled
567,0.5480918544819474,Shuffled
568,0.6019267196511779,Shuffled
569,0.5191711976895043,Shuffled
570,0.48170753756047874,Shuffled
571,0.49233640633980513,Shuffled
572,0.48670277422563224,Shuffled
573,0.43707300740195476,Shuffled
574,0.316200915027002,Shuffled
575,0.5634204087293332,Shuffled
576,0.5373432093015579,Shuffled
577,0.4666135490046514,Shuffled
578,0.41976720360150155,Shuffled
579,0.3895980737891589,Shuffled
580,0.4686164215686274,Shuffled
581,0.3885259901061874,Shuffled
582,0.5317736603413296,Shuffled
583,0.5015634441835816,Shuffled
584,0.4784549687321323,Shuffled
585,0.4614156920077973,Shuffled
586,0.49459690893901415,Shuffled
587,0.5290166661683691,Shuffled
588,0.4654030959362302,Shuffled
589,0.5165865509956896,Shuffled
590,0.4839058985605038,Shuffled
591,0.5012111511271176,Shuffled
592,0.5024620374465576,Shuffled
593,0.4810132981544967,Shuffled
594,0.5442894491129786,Shuffled
595,0.5518365526988827,Shuffled
596,0.4746420968801921,Shuffled
597,0.5199095022624435,Shuffled
598,0.3865855580362436,Shuffled
599,0.5216618629908105,Shuffled
600,0.47730572228891555,Shuffled
601,0.47338523557571177,Shuffled
602,0.4672597407384006,Shuffled
603,0.5115284851518819,Shuffled
604,0.5092550353474723,Shuffled
605,0.5209573459013235,Shuffled
606,0.48047682709447415,Shuffled
607,0.5341137770897832,Shuffled
608,0.550751253132832,Shuffled
609,0.46534911141490093,Shuffled
610,0.4298670602488327,Shuffled
611,0.45292540017956506,Shuffled
612,0.43924428291530193,Shuffled
613,0.4506519975739252,Shuffled
614,0.44769561157796456,Shuffled
615,0.5609298533573336,Shuffled
616,0.49096452528379775,Shuffled
617,0.5635903149138443,Shuffled
618,0.4425677711969609,Shuffled
619,0.42293670319004795,Shuffled
620,0.5158498825922436,Shuffled
621,0.5667466990039149,Shuffled
622,0.5065010822510823,Shuffled
623,0.46425321005595216,Shuffled
624,0.5909166629275662,Shuffled
625,0.3935319138927712,Shuffled
626,0.523218990763428,Shuffled
627,0.5196271947866375,Shuffled
628,0.5865224489795918,Shuffled
629,0.46110699762361074,Shuffled
630,0.5009670247046186,Shuffled
631,0.5099407425126735,Shuffled
632,0.4517855455267192,Shuffled
633,0.48773031916729404,Shuffled
634,0.5255173901728524,Shuffled
635,0.5076623105382504,Shuffled
636,0.4441066777588228,Shuffled
637,0.40717956656346743,Shuffled
638,0.6596243325705567,Shuffled
639,0.5899604739683821,Shuffled
640,0.5626980828523287,Shuffled
641,0.45518454267498554,Shuffled
642,0.5640710041592394,Shuffled
643,0.49756685862750905,Shuffled
644,0.5085980269300703,Shuffled
645,0.4981897546897547,Shuffled
646,0.4553646275651929,Shuffled
647,0.45749740422484775,Shuffled
648,0.5367551020408163,Shuffled
649,0.4739718032001651,Shuffled
650,0.5108873926211388,Shuffled
651,0.4592397959183673,Shuffled
652,0.5166859591789932,Shuffled
653,0.4007075930605343,Shuffled
654,0.49064244645226507,Shuffled
655,0.49528288378288376,Shuffled
656,0.5242564136765818,Shuffled
657,0.4737822462318261,Shuffled
658,0.6371211985938541,Shuffled
659,0.4421015256673151,Shuffled
660,0.5280494186853983,Shuffled
661,0.38999500540957127,Shuffled
662,0.47355293024528605,Shuffled
663,0.4514899527062287,Shuffled
664,0.49109466467746526,Shuffled
665,0.47544808746710565,Shuffled
666,0.6097372119624442,Shuffled
667,0.48477704678362576,Shuffled
668,0.5391332989336085,Shuffled
669,0.5511998624011009,Shuffled
670,0.461411720243653,Shuffled
671,0.5422617731303048,Shuffled
672,0.47101059592037037,Shuffled
673,0.5021119956754632,Shuffled
674,0.5109667916362963,Shuffled
675,0.5086744331888073,Shuffled
676,0.5689969554255269,Shuffled
677,0.4933477143293964,Shuffled
678,0.4612571637649155,Shuffled
679,0.6073968429231588,Shuffled
680,0.6241237367054627,Shuffled
681,0.5677434886998277,Shuffled
682,0.44139616102851403,Shuffled
683,0.5552885902367327,Shuffled
684,0.48802760017050295,Shuffled
685,0.544058951809322,Shuffled
686,0.5077258221102205,Shuffled
687,0.6472527818144801,Shuffled
688,0.42419701916160885,Shuffled
689,0.5098694951664876,Shuffled
690,0.41302166400850615,Shuffled
691,0.5340522688861966,Shuffled
692,0.5079599489777509,Shuffled
693,0.5364671981174876,Shuffled
694,0.5085937034615524,Shuffled
695,0.5091533894054903,Shuffled
696,0.43615297948509485,Shuffled
697,0.4485630555743338,Shuffled
698,0.41953646370829034,Shuffled
699,0.5884938080495357,Shuffled
700,0.49505981339904387,Shuffled
701,0.47711352040816324,Shuffled
702,0.49603519597018053,Shuffled
703,0.5442156750572082,Shuffled
704,0.4130238498908335,Shuffled
705,0.5294815865249303,Shuffled
706,0.5032892648287386,Shuffled
707,0.5579498720540848,Shuffled
708,0.5131186656384722,Shuffled
709,0.5622538934602181,Shuffled
710,0.536225907262672,Shuffled
711,0.547639188232648,Shuffled
712,0.5275510502446593,Shuffled
713,0.4851554007567939,Shuffled
714,0.4912107386814375,Shuffled
715,0.4603659342524889,Shuffled
716,0.6042710417500334,Shuffled
717,0.41454793900752546,Shuffled
718,0.47726168617367204,Shuffled
719,0.5259277991898514,Shuffled
720,0.5839378869969041,Shuffled
721,0.5764938993141115,Shuffled
722,0.432937648743708,Shuffled
723,0.48290226178190565,Shuffled
724,0.5227998844905561,Shuffled
725,0.598646113246553,Shuffled
726,0.42532240360258927,Shuffled
727,0.5038445326603223,Shuffled
728,0.5807485102303029,Shuffled
729,0.4396566094079639,Shuffled
730,0.5076784766121968,Shuffled
731,0.5812434210526316,Shuffled
732,0.524564167772372,Shuffled
733,0.4833694727891157,Shuffled
734,0.5272697078831532,Shuffled
735,0.4204502737021582,Shuffled
736,0.5233824845727765,Shuffled
737,0.5406125359234603,Shuffled
738,0.6287865729137659,Shuffled
739,0.6349096994950598,Shuffled
740,0.5538960012124099,Shuffled
741,0.5525912061794415,Shuffled
742,0.45701144492884876,Shuffled
743,0.49202984912833986,Shuffled
744,0.47256679953296504,Shuffled
745,0.5441384551532283,Shuffled
746,0.38835953694979136,Shuffled
747,0.49871340666955827,Shuffled
748,0.44039025969853035,Shuffled
749,0.49985393679002704,Shuffled
750,0.47097477806912236,Shuffled
751,0.4046849882144,Shuffled
752,0.5285641957133185,Shuffled
753,0.46995782016510307,Shuffled
754,0.4461366051293812,Shuffled
755,0.5179031554142125,Shuffled
756,0.5497381847475833,Shuffled
757,0.6034127401420635,Shuffled
758,0.524028710088501,Shuffled
759,0.5213678626865126,Shuffled
760,0.4578128256133372,Shuffled
761,0.38985176482873857,Shuffled
762,0.4375254443698716,Shuffled
763,0.5475595821876781,Shuffled
764,0.4326909430438842,Shuffled
765,0.3976322347120666,Shuffled
766,0.5372147852147853,Shuffled
767,0.5124720965309201,Shuffled
768,0.47679573934837094,Shuffled
769,0.46861378044040586,Shuffled
770,0.5463213305657191,Shuffled
771,0.513042356336474,Shuffled
772,0.5590664379480169,Shuffled
773,0.5872059678180961,Shuffled
774,0.5438563865614949,Shuffled
775,0.6048764532680941,Shuffled
776,0.4998660172555044,Shuffled
777,0.5085665900515525,Shuffled
778,0.4890849673202614,Shuffled
779,0.4949797383068059,Shuffled
780,0.5717802186848239,Shuffled
781,0.4475987280730517,Shuffled
782,0.5450285087719299,Shuffled
783,0.4522364164521028,Shuffled
784,0.5199073973841776,Shuffled
785,0.4643687535620309,Shuffled
786,0.41283034560898335,Shuffled
787,0.49562452173852006,Shuffled
788,0.59971877522939,Shuffled
789,0.5763922506801764,Shuffled
790,0.587590017825312,Shuffled
791,0.4880722664128994,Shuffled
792,0.5684309969601876,Shuffled
793,0.4051307911215032,Shuffled
794,0.4672968815672721,Shuffled
795,0.4456258321510423,Shuffled
796,0.5960406092261467,Shuffled
797,0.4393518536601243,Shuffled
798,0.45272666961521446,Shuffled
799,0.4797069523109367,Shuffled
800,0.5482361694742647,Shuffled
801,0.5408971455433519,Shuffled
802,0.5297361270022884,Shuffled
803,0.46549350558506575,Shuffled
804,0.44014044581149847,Shuffled
805,0.552297815617475,Shuffled
806,0.466140041875336,Shuffled
807,0.44118989716405255,Shuffled
808,0.38800646905935865,Shuffled
809,0.5417272727272727,Shuffled
810,0.5489799231095948,Shuffled
811,0.5001885927521276,Shuffled
812,0.4691649984002925,Shuffled
813,0.4421835839598997,Shuffled
814,0.48029419242906923,Shuffled
815,0.46587860196219333,Shuffled
816,0.5629422031834312,Shuffled
817,0.5559088266885702,Shuffled
818,0.47109838772338775,Shuffled
819,0.49492593309253535,Shuffled
820,0.47922683941997857,Shuffled
821,0.5045791284554552,Shuffled
822,0.5116309892378004,Shuffled
823,0.47533754729962163,Shuffled
824,0.4759587471352177,Shuffled
825,0.5572685916471852,Shuffled
