,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
192,192,0.5775043796782927,2024-01-11 14:36:18.652450,2024-01-11 14:36:24.103882,0 days 00:00:05.451432,True,absolute_error,0.03049030987579279,6,0.16485672285972788,34,0.07857279092694307,15,6,RandomForest,163,False,True,COMPLETE,"[0.5269230769230769, 0.6, 0.6055900621118011]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
530,530,0.5748818814036206,2024-01-11 15:16:49.086069,2024-01-11 15:16:54.722783,0 days 00:00:05.636714,True,absolute_error,0.029428686775422926,7,0.13639156714219428,45,0.08193579440185114,16,8,RandomForest,168,False,False,COMPLETE,"[0.5269230769230769, 0.5666666666666667, 0.6310559006211179]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
174,174,0.5748818814036206,2024-01-11 14:34:42.291790,2024-01-11 14:34:47.703912,0 days 00:00:05.412122,True,absolute_error,0.03777452561184722,2,0.14705597473287058,42,0.08238332855752893,17,9,RandomForest,161,False,True,COMPLETE,"[0.5269230769230769, 0.5666666666666667, 0.6310559006211179]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
182,182,0.5748818814036206,2024-01-11 14:35:25.645101,2024-01-11 14:35:31.352222,0 days 00:00:05.707121,True,absolute_error,0.032641770905293306,2,0.1404773766302963,34,0.08274862291276411,15,8,RandomForest,168,False,True,COMPLETE,"[0.5269230769230769, 0.5666666666666667, 0.6310559006211179]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
243,243,0.567566491479535,2024-01-11 14:40:42.291890,2024-01-11 14:40:48.115976,0 days 00:00:05.824086,True,absolute_error,0.03322517438163012,2,0.15441476180357958,38,0.078839482866069,17,7,RandomForest,178,False,True,COMPLETE,"[0.5269230769230769, 0.6, 0.5757763975155279]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
246,246,0.567566491479535,2024-01-11 14:41:00.215804,2024-01-11 14:41:06.062168,0 days 00:00:05.846364,True,absolute_error,0.0440679775105435,3,0.15700235385189373,42,0.0782914410621338,17,6,RandomForest,177,False,True,COMPLETE,"[0.5269230769230769, 0.6, 0.5757763975155279]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
242,242,0.567566491479535,2024-01-11 14:40:36.455463,2024-01-11 14:40:42.275760,0 days 00:00:05.820297,True,absolute_error,0.031724922351290125,2,0.15462366426512136,38,0.0790782363810175,17,7,RandomForest,178,False,True,COMPLETE,"[0.5269230769230769, 0.6, 0.5757763975155279]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
146,146,0.5672479694218825,2024-01-11 14:32:09.381530,2024-01-11 14:32:14.963952,0 days 00:00:05.582422,True,absolute_error,0.018778420727428847,7,0.14890991895538191,47,0.08192647575141303,17,8,RandomForest,164,False,True,COMPLETE,"[0.5269230769230769, 0.5692307692307693, 0.6055900621118011]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
311,311,0.5672479694218825,2024-01-11 14:48:13.716622,2024-01-11 14:48:19.209313,0 days 00:00:05.492691,True,absolute_error,0.028403737288950178,4,0.157841117432047,39,0.08237339703284485,17,6,RandomForest,164,False,True,COMPLETE,"[0.5269230769230769, 0.5692307692307693, 0.6055900621118011]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
803,803,0.5662432977650368,2024-01-11 15:52:58.732008,2024-01-11 15:53:05.948296,0 days 00:00:07.216288,True,absolute_error,0.008577554711561238,5,0.425994018770818,45,0.08196440853522008,15,6,RandomForest,179,False,True,COMPLETE,"[0.5269230769230769, 0.6121794871794872, 0.5596273291925465]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
221,221,0.56614110527154,2024-01-11 14:38:44.661790,2024-01-11 14:38:49.989168,0 days 00:00:05.327378,True,absolute_error,0.03949199952915406,3,0.1567513700483042,36,0.07847496884934965,16,7,RandomForest,154,False,True,COMPLETE,"[0.5, 0.5692307692307692, 0.6291925465838509]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
187,187,0.56614110527154,2024-01-11 14:35:53.511790,2024-01-11 14:35:58.830166,0 days 00:00:05.318376,True,absolute_error,0.03371119189674908,2,0.15792290914584942,34,0.0794700478912863,15,7,RandomForest,154,False,True,COMPLETE,"[0.5, 0.5692307692307692, 0.6291925465838509]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
