,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
448,448,0.591908609839817,2024-01-11 12:45:34.933285,2024-01-11 12:45:42.859300,0 days 00:00:07.926015,True,squared_error,0.003869431373869607,18,0.4772097254394817,10,0.056227563932353196,4,6,RandomForest,145,False,False,COMPLETE,"[0.515625, 0.6681922196796339]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
735,735,0.5911547721205186,2024-01-11 13:34:52.410540,2024-01-11 13:35:00.107929,0 days 00:00:07.697389,True,squared_error,0.00958371158649859,19,0.9620026979841585,14,0.055727751606204946,12,11,RandomForest,166,False,False,COMPLETE,"[0.5755208333333333, 0.606788710907704]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
347,347,0.5888575038138826,2024-01-11 12:31:04.126728,2024-01-11 12:31:12.103842,0 days 00:00:07.977114,True,squared_error,0.006051588762775003,23,0.30930320810770495,18,0.05663738112934736,6,16,RandomForest,149,False,False,COMPLETE,"[0.515625, 0.6620900076277652]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
843,843,0.5884425951086956,2024-01-11 13:50:34.726455,2024-01-11 13:50:41.055341,0 days 00:00:06.328886,True,squared_error,0.011069229070747791,23,0.970774477656136,55,0.05465109754800102,6,7,RandomForest,140,False,False,COMPLETE,"[0.5826822916666666, 0.5942028985507246]","[0.         0.         0.12530082 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.25       0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.25       0.
 0.12469918 0.         0.         0.         0.         0.
 0.         0.         0.         0.25       0.         0.
 0.         0.         0.         0.         0.         0.        ]"
839,839,0.5860473725924866,2024-01-11 13:50:12.910116,2024-01-11 13:50:19.251614,0 days 00:00:06.341498,True,squared_error,0.011550541024438938,22,0.9981188502677524,53,0.05349592044781992,6,6,RandomForest,152,False,False,COMPLETE,"[0.5817057291666666, 0.5903890160183066]","[0.         0.         0.10025671 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.2        0.         0.         0.         0.
 0.         0.         0.         0.         0.2        0.
 0.         0.         0.         0.         0.2        0.
 0.09974329 0.         0.         0.         0.         0.
 0.         0.         0.         0.2        0.         0.
 0.         0.         0.         0.         0.         0.        ]"
958,958,0.5853914890827612,2024-01-11 14:10:07.220782,2024-01-11 14:10:21.839860,0 days 00:00:14.619078,True,squared_error,0.0024305284438608694,13,0.9630938718666111,25,0.056981494398666344,6,8,RandomForest,151,False,False,COMPLETE,"[0.5826822916666666, 0.5881006864988558]","[0.         0.         0.12419877 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.25       0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.25       0.
 0.12580123 0.         0.         0.         0.         0.
 0.         0.         0.         0.25       0.         0.
 0.         0.         0.         0.         0.         0.        ]"
162,162,0.5848529271548436,2024-01-11 12:00:53.370535,2024-01-11 12:01:07.262383,0 days 00:00:13.891848,True,squared_error,0.002842143250330988,15,0.4021805803338879,23,0.05945064741052108,6,6,RandomForest,154,False,False,COMPLETE,"[0.515625, 0.6540808543096872]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
274,274,0.5848529271548436,2024-01-11 12:19:48.652186,2024-01-11 12:19:58.040175,0 days 00:00:09.387989,True,squared_error,0.002127767564426771,16,0.36352995990029124,12,0.05655228150630108,6,6,RandomForest,150,False,False,COMPLETE,"[0.515625, 0.6540808543096872]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
688,688,0.5848529271548436,2024-01-11 13:26:48.330630,2024-01-11 13:26:57.774704,0 days 00:00:09.444074,True,squared_error,0.002040019213417867,14,0.457770500513461,12,0.05777995166192122,6,17,RandomForest,149,False,False,COMPLETE,"[0.515625, 0.6540808543096872]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
338,338,0.5848529271548436,2024-01-11 12:29:42.784359,2024-01-11 12:29:51.686971,0 days 00:00:08.902612,True,squared_error,0.006551434950840573,18,0.462083296653101,14,0.058772809905021636,6,16,RandomForest,158,False,False,COMPLETE,"[0.515625, 0.6540808543096872]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
