,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
619,619,0.6606454248366013,2024-01-11 17:23:45.182988,2024-01-11 17:23:50.919777,0 days 00:00:05.736789,True,squared_error,0.08627085745987231,6,0.011889131797547556,51,0.006855890015848874,4,3,RandomForest,165,False,True,COMPLETE,"[0.5423529411764706, 0.7083333333333334, 0.7312500000000001]","[0.03744186 0.02318364 0.00309043 0.00664166 0.00694053 0.
 0.0130982  0.01168515 0.02500378 0.02163392 0.00513982 0.01315789
 0.01962159 0.0142077  0.00615362 0.01257285 0.03394311 0.03272547
 0.         0.02849793 0.03161554 0.03652622 0.         0.
 0.01315789 0.01920178 0.00737735 0.00486838 0.01743766 0.
 0.0282406  0.00400975 0.00621974 0.01262144 0.         0.0458405
 0.05802839 0.         0.01315789 0.01490327 0.00523044 0.01422874
 0.02752841 0.03803011 0.0143456  0.06301926 0.04053713 0.0242525
 0.03495726 0.04087426 0.0091167  0.0328648  0.01449642 0.01257281]"
681,681,0.6560866013071895,2024-01-11 17:29:46.074301,2024-01-11 17:29:51.925637,0 days 00:00:05.851336,True,squared_error,0.07331919451784817,7,0.028216699097171644,51,0.006183373922508181,4,4,RandomForest,172,False,True,COMPLETE,"[0.5411764705882354, 0.7083333333333333, 0.71875]","[0.03193569 0.01874914 0.00264614 0.01211934 0.0059285  0.
 0.01118086 0.01145626 0.02139606 0.02970327 0.00439579 0.01123596
 0.02088442 0.01548378 0.01433507 0.02195167 0.03046569 0.02795296
 0.00257048 0.02262962 0.02665347 0.03279091 0.         0.02711736
 0.01123596 0.0227923  0.00635306 0.0197202  0.0108046  0.01123596
 0.01822321 0.0146423  0.00865486 0.01498083 0.         0.04297337
 0.06354212 0.00477849 0.01123596 0.01272601 0.00447801 0.01213558
 0.02610369 0.03710367 0.01224056 0.05384214 0.03040177 0.02066366
 0.02985293 0.03489771 0.00778599 0.02805759 0.01507618 0.0098789 ]"
816,816,0.6517156862745098,2024-01-11 17:54:33.775533,2024-01-11 17:54:43.759623,0 days 00:00:09.984090,True,squared_error,0.014114281192005518,9,0.029766722867931167,33,0.014572133489122417,4,3,RandomForest,171,False,True,COMPLETE,"[0.5352941176470588, 0.7573529411764706, 0.6625]","[0.         0.0625     0.         0.0196494  0.0448964  0.
 0.01968987 0.03113062 0.02199739 0.         0.0625     0.
 0.02656416 0.0625     0.         0.         0.         0.0625
 0.         0.         0.         0.0625     0.         0.
 0.0625     0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.09843584
 0.14376694 0.         0.         0.         0.         0.
 0.         0.0625     0.03136938 0.0625     0.         0.
 0.         0.         0.         0.         0.         0.0625    ]"
931,931,0.6516830065359477,2024-01-11 18:14:10.035596,2024-01-11 18:14:15.768337,0 days 00:00:05.732741,True,squared_error,0.09146105287651879,7,0.010546551979521219,36,0.008037848932652341,4,5,RandomForest,170,False,True,COMPLETE,"[0.5258823529411765, 0.7083333333333333, 0.7208333333333333]","[0.00660432 0.02589183 0.00390309 0.02134522 0.00892919 0.
 0.01409633 0.01506477 0.02442257 0.0239461  0.01064338 0.01694915
 0.01467326 0.00775801 0.0175707  0.01012454 0.02672251 0.04219777
 0.         0.01694915 0.02161712 0.02949077 0.         0.01694915
 0.01694915 0.01483322 0.01694915 0.         0.01694915 0.
 0.03389831 0.         0.00408411 0.01633289 0.         0.05031423
 0.06391095 0.         0.01694915 0.01694915 0.00669818 0.
 0.02455277 0.05128774 0.01317746 0.05167779 0.03897035 0.03900305
 0.02469579 0.04405434 0.01601104 0.02545519 0.00708492 0.01336296]"
746,746,0.65,2024-01-11 17:38:19.073189,2024-01-11 17:38:24.801258,0 days 00:00:05.728069,True,squared_error,0.07547473259502989,6,0.029939355847156394,33,0.00807258741917442,4,4,RandomForest,170,False,True,COMPLETE,"[0.5176470588235295, 0.7156862745098039, 0.7166666666666667]","[0.00661076 0.02589637 0.         0.02134673 0.00892506 0.
 0.01409147 0.01506673 0.02441733 0.02394529 0.01064882 0.01694915
 0.01467029 0.0100849  0.01756245 0.01012066 0.02672466 0.04219686
 0.         0.01694915 0.02161253 0.02948495 0.         0.01694915
 0.01694915 0.014839   0.01694915 0.         0.01694915 0.
 0.03389831 0.         0.0040874  0.0163288  0.         0.05031682
 0.06390291 0.         0.01694915 0.01694915 0.00669804 0.
 0.02455478 0.05128743 0.01318167 0.05325082 0.03897819 0.0390034
 0.02468959 0.04405015 0.01601853 0.02546048 0.00709015 0.01336444]"
853,853,0.6492483660130719,2024-01-11 18:00:37.670913,2024-01-11 18:00:43.830571,0 days 00:00:06.159658,True,squared_error,0.07481729249712536,8,0.0101494369653558,31,0.002181079674057045,4,5,RandomForest,173,False,True,COMPLETE,"[0.5188235294117647, 0.7205882352941178, 0.7083333333333333]","[0.02564054 0.01601825 0.01066537 0.01698311 0.0229942  0.01459611
 0.0225271  0.02783393 0.02119529 0.01334228 0.0125842  0.00976687
 0.01604014 0.01071462 0.01386863 0.02090093 0.02281369 0.0180656
 0.0223036  0.02255519 0.02536387 0.02670299 0.01693392 0.00972079
 0.01647423 0.0217653  0.03435159 0.01425361 0.01970355 0.01422224
 0.01773564 0.00917105 0.01239081 0.01395897 0.01156907 0.02820747
 0.05048773 0.01605903 0.00688052 0.00613159 0.02213042 0.02117766
 0.01868896 0.02312449 0.01491118 0.02123334 0.02292658 0.0192041
 0.01475803 0.02704082 0.01049235 0.01435237 0.01109451 0.02537159]"
780,780,0.6490522875816994,2024-01-11 17:46:19.636133,2024-01-11 17:46:25.603594,0 days 00:00:05.967461,True,squared_error,0.0727995294778895,11,0.03247656728528916,42,0.005930522167894443,5,4,RandomForest,170,False,True,COMPLETE,"[0.556470588235294, 0.6740196078431373, 0.7166666666666667]","[0.03481602 0.02196235 0.00307899 0.01269782 0.02369413 0.
 0.01286125 0.01074624 0.010058   0.02991966 0.00567031 0.01162791
 0.01376844 0.01912911 0.01743669 0.02481247 0.03550981 0.02892466
 0.0026973  0.02925322 0.03043717 0.0246894  0.00300231 0.02754926
 0.01162791 0.01868764 0.00661635 0.0160336  0.00740555 0.01357825
 0.01889027 0.         0.00912254 0.01878758 0.         0.04365637
 0.06018378 0.00492624 0.01162791 0.01315238 0.00530084 0.01255478
 0.01725482 0.03106224 0.01408711 0.0547927  0.02506854 0.02108802
 0.0302902  0.03102404 0.00805519 0.02750376 0.02308495 0.01019388]"
896,896,0.6481127450980392,2024-01-11 18:07:03.362755,2024-01-11 18:07:14.177232,0 days 00:00:10.814477,True,squared_error,0.01270120503813602,6,0.027805445716952835,29,0.0062609544974141645,4,4,RandomForest,169,False,True,COMPLETE,"[0.5388235294117648, 0.7034313725490196, 0.7020833333333334]","[0.03096697 0.01817132 0.00436586 0.00852407 0.00902402 0.
 0.0108612  0.01096792 0.01644789 0.02347393 0.00423617 0.01473806
 0.01376519 0.01116807 0.01179214 0.01842317 0.03369329 0.03342818
 0.00447874 0.02182854 0.02843661 0.03117759 0.00473574 0.01525377
 0.01098901 0.02588944 0.01098901 0.01613359 0.01960266 0.00818108
 0.0175597  0.00904888 0.00787006 0.02133766 0.00639437 0.03122542
 0.07135023 0.01098901 0.01098901 0.01273039 0.00725552 0.01162397
 0.02803998 0.02737518 0.01189665 0.05508959 0.0252684  0.02180392
 0.02074137 0.04456144 0.00746396 0.0299477  0.0199535  0.01774087]"
713,713,0.6479901960784313,2024-01-11 17:33:51.171573,2024-01-11 17:33:57.123644,0 days 00:00:05.952071,True,squared_error,0.08987545679755449,9,0.02830912149987002,37,0.004293880132970382,4,5,RandomForest,165,False,True,COMPLETE,"[0.5447058823529412, 0.7034313725490196, 0.6958333333333333]","[0.04008541 0.00791272 0.01233387 0.01742392 0.01813941 0.00520269
 0.02074689 0.01094151 0.01884724 0.02127651 0.0085143  0.00564193
 0.01510293 0.02314778 0.01247005 0.01937794 0.02743017 0.02297293
 0.01095285 0.01682474 0.02417223 0.02259509 0.01253442 0.01037894
 0.01261156 0.0232513  0.01168519 0.01197366 0.02694064 0.00467971
 0.02901156 0.00433693 0.01936387 0.01823158 0.00613558 0.03475536
 0.04934689 0.01162637 0.00987124 0.01211573 0.02224378 0.02127276
 0.02527904 0.024078   0.01616773 0.04068281 0.02710724 0.0234794
 0.03004687 0.0211818  0.00762467 0.02212746 0.01634258 0.01140224]"
651,651,0.6479411764705882,2024-01-11 17:26:49.983527,2024-01-11 17:26:55.929747,0 days 00:00:05.946220,True,squared_error,0.07047495634369362,5,0.010949850896715357,50,0.006009790121838783,4,3,RandomForest,170,False,True,COMPLETE,"[0.5423529411764706, 0.6764705882352942, 0.7250000000000001]","[0.03166975 0.01851493 0.00263419 0.0119636  0.01243972 0.
 0.01310868 0.01132128 0.02116286 0.02937877 0.0105625  0.01111111
 0.01967763 0.01527783 0.01420377 0.02166981 0.03016926 0.02763767
 0.00255402 0.02236325 0.02640797 0.03240006 0.         0.02680939
 0.01111111 0.0190415  0.00630399 0.0105326  0.00888849 0.01111111
 0.01816855 0.01446196 0.00858431 0.02171913 0.         0.04383595
 0.06288478 0.00473818 0.01111111 0.01270311 0.00443482 0.0119944
 0.02586583 0.03663102 0.0121719  0.05321929 0.02792718 0.02040993
 0.02951531 0.03315624 0.00786252 0.02773139 0.02109552 0.00975071]"
